OrderID,CustomerID,ProductID,Category,Price,Quantity,Delivery_Rating,Review_Text,Discount,Shipping_Cost,Discount_Percentage,Total_Amount,Net_Sales
ORD102893,CUST12324,PROD2206,Toys,,,,Five stars!,47.91,75.95,47.91,,
ORD102669,CUST13808,PROD1140,Sports,315.59,4.0,4.0,Average product.,12.38,79.0,12.38,1262.36,1185.079832
ORD103977,CUST13360,PROD2483,,152.75,3.0,4.0,Exceeded expectations.,17.4,134.31,17.4,458.25,512.8245
ORD109686,CUST13037,PROD2176,Beauty,130.61,2.0,1.0,Terrible experience.,44.78,136.47,44.78,261.22,280.715684
ORD100279,CUST13120,PROD1209,Beauty,179.47,4.0,1.0,Not as described.,48.33,51.03,48.33,717.88,421.95859600000006
ORD109470,CUST13593,,Electronics,364.92,2.0,1.0,Will buy again.,22.17,45.9,22.17,729.84,613.934472
ORD108187,CUST13057,PROD1902,Clothing,225.94,3.0,5.0,"Excellent product, highly recommend.",16.05,84.51,16.05,677.8199999999999,653.5398899999999
ORD107417,CUST11550,PROD2558,Toys,66.74,3.0,,Not as described.,26.3,137.04,26.3,200.22,284.60214
ORD108367,CUST13279,,Grocery,195.41,,,"Excellent product, highly recommend.",34.39,61.91,34.39,,
ORD105197,CUST13388,PROD2438,Toys,448.17,4.0,3.0,Five stars!,13.67,104.76,13.67,1792.68,1652.380644
ORD107046,CUST14917,PROD1996,Books,182.94,4.0,1.0,Five stars!,36.82,112.06,36.82,731.76,574.385968
ORD101694,,PROD1066,Home & Kitchen,59.82,2.0,3.0,Exceeded expectations.,2.58,121.23,2.58,119.64,237.783288
ORD109820,CUST11446,PROD2394,,,2.0,2.0,Five stars!,2.46,93.31,2.46,,
ORD105018,CUST14751,PROD1022,Grocery,259.13,4.0,3.0,Fast delivery and great packaging.,19.31,72.32,19.31,1036.52,908.687988
ORD103479,CUST11105,PROD2309,Grocery,112.64,4.0,1.0,"Excellent product, highly recommend.",17.67,145.71,17.67,450.56,516.656048
ORD104416,CUST11695,PROD2868,Grocery,254.52,3.0,5.0,Five stars!,15.78,99.47,15.78,763.5600000000001,742.5402320000001
ORD110250,CUST13544,PROD1086,Toys,298.84,3.0,,,24.55,114.71,24.55,896.52,791.1343400000001
ORD104155,CUST11814,PROD2051,Beauty,338.62,4.0,,Quality could be better.,16.04,64.85,16.04,1354.48,1202.071408
ORD104883,CUST14586,PROD1012,Grocery,288.01,1.0,,Not as described.,9.61,107.09,9.61,288.01,367.422239
ORD107533,CUST12510,PROD2213,Clothing,305.68,4.0,,Quality could be better.,15.47,53.51,15.47,1222.72,1087.075216
ORD107541,CUST12291,PROD2062,Grocery,440.63,3.0,2.0,Exceeded expectations.,48.75,51.86,48.75,1321.89,729.3286249999999
ORD109496,CUST14008,PROD1278,Toys,64.87,4.0,5.0,Exceeded expectations.,20.56,112.91,20.56,259.48,319.04091200000005
ORD108797,CUST12720,PROD1275,Clothing,102.55,4.0,5.0,Fast delivery and great packaging.,22.24,87.78,22.24,410.2,406.75152
ORD104296,CUST14925,PROD1792,Clothing,37.52,1.0,5.0,Good value for money.,28.83,108.83,28.83,37.52,135.532984
ORD105597,CUST11779,PROD2496,Clothing,93.49,2.0,,Exceeded expectations.,49.17,55.03,49.17,186.98,150.071934
ORD104683,CUST10896,PROD2259,Beauty,363.83,3.0,,Exceeded expectations.,12.08,97.83,12.08,1091.49,1057.468008
ORD108962,CUST14900,PROD1818,Toys,148.8,2.0,1.0,Terrible experience.,34.06,77.71,34.06,297.6,273.94744
ORD102209,CUST14531,PROD1220,Sports,427.1,3.0,1.0,Terrible experience.,35.8,97.6,35.8,1281.3000000000002,920.1946000000002
ORD108700,CUST14376,PROD2519,Toys,251.02,3.0,5.0,Quality could be better.,30.37,57.81,30.37,753.0600000000001,582.1656780000001
ORD105402,CUST14321,PROD2939,Beauty,402.25,1.0,,Fast delivery and great packaging.,4.43,113.01,4.43,402.25,497.440325
ORD106714,CUST14275,PROD2948,,199.51,2.0,,,33.84,124.77,33.84,399.02,388.761632
ORD104563,CUST12747,PROD2482,Electronics,35.9,2.0,2.0,Good value for money.,3.2,53.79,3.2,71.8,123.2924
ORD100184,CUST11930,PROD2276,Sports,77.31,3.0,2.0,Will buy again.,29.81,59.08,29.81,231.93,221.871667
ORD105853,CUST10145,PROD2606,Toys,229.41,2.0,1.0,Will buy again.,36.98,105.95,36.98,458.82,395.098364
ORD105908,CUST13548,PROD2907,Clothing,431.83,4.0,1.0,"Excellent product, highly recommend.",10.55,110.43,10.55,1727.32,1655.51774
ORD104516,CUST12662,PROD2140,,442.16,2.0,,Not as described.,42.08,111.53,42.08,884.32,623.728144
ORD102350,CUST11828,PROD1329,Clothing,253.01,3.0,5.0,Good value for money.,1.52,108.75,1.52,759.03,856.242744
ORD100553,CUST14924,PROD2960,Toys,416.41,4.0,5.0,Terrible experience.,42.19,71.07,42.19,1665.64,1033.9764840000005
ORD101397,,PROD1133,Sports,,1.0,4.0,"Excellent product, highly recommend.",23.02,71.33,23.02,,
ORD101384,CUST13020,PROD1408,Books,190.71,3.0,,Five stars!,10.88,53.13,10.88,572.13,563.012256
ORD105781,CUST14487,PROD1782,Toys,338.58,3.0,5.0,Not as described.,6.69,40.39,6.69,1015.74,988.176994
ORD106173,CUST13597,PROD1961,Sports,387.65,2.0,1.0,Five stars!,47.67,110.04,47.67,775.3,515.7544899999999
ORD104903,CUST14471,PROD2670,Clothing,484.05,3.0,,Terrible experience.,3.63,32.11,3.63,1452.15,1431.546955
ORD100297,CUST12300,PROD2872,,484.94,4.0,,Fast delivery and great packaging.,9.95,141.91,9.95,1939.76,1888.66388
ORD100443,CUST10753,PROD1959,Beauty,124.05,1.0,,Five stars!,17.39,127.47,17.39,124.05,229.947705
ORD107023,CUST14534,PROD1812,Sports,13.27,2.0,,Terrible experience.,31.01,131.48,31.01,26.54,149.789946
ORD105215,CUST11098,PROD1445,Toys,147.07,4.0,5.0,Five stars!,27.24,137.87,27.24,588.28,565.902528
ORD109009,CUST14939,PROD2241,Books,318.51,3.0,,Not as described.,6.28,73.12,6.28,955.53,968.642716
ORD102077,CUST12530,PROD1834,Clothing,246.34,,,Five stars!,14.49,130.07,14.49,,
ORD104751,CUST13398,PROD2566,Toys,402.69,1.0,3.0,Quality could be better.,11.94,40.55,11.94,402.69,395.158814
ORD108813,CUST12836,PROD1933,Grocery,,2.0,5.0,Will buy again.,10.68,22.81,10.68,,
ORD102229,CUST10962,PROD2474,Beauty,120.86,1.0,4.0,Five stars!,20.56,122.04,20.56,120.86,218.051184
ORD102842,,PROD2700,Sports,131.38,1.0,4.0,Will buy again.,35.2,29.72,35.2,131.38,114.85424
ORD102537,CUST10781,PROD2739,Electronics,301.37,3.0,1.0,Average product.,10.87,148.51,10.87,904.11,954.343243
ORD107607,CUST11872,PROD2105,Clothing,462.76,3.0,2.0,Not as described.,18.33,107.72,18.33,1388.28,1241.528276
ORD109143,CUST11113,,Electronics,208.11,4.0,4.0,Average product.,19.55,117.95,19.55,832.44,787.6479800000001
ORD106054,CUST14654,PROD1881,Electronics,220.74,1.0,,"Excellent product, highly recommend.",48.82,51.95,48.82,220.74,164.924732
ORD107825,CUST10089,PROD2707,Toys,107.35,2.0,1.0,Will buy again.,47.73,107.6,47.73,214.7,219.82369
ORD103367,CUST12295,PROD2182,Beauty,,,,Exceeded expectations.,40.01,25.62,40.01,,
ORD108685,CUST12045,PROD2142,Electronics,164.29,4.0,1.0,Not as described.,12.08,128.92,12.08,657.16,706.6950719999999
ORD102578,CUST10687,PROD1319,Sports,366.07,1.0,,"Excellent product, highly recommend.",3.4,42.05,3.4,366.07,395.67362
ORD101131,CUST12541,,,416.87,4.0,5.0,Five stars!,15.85,110.66,15.85,1667.48,1513.84442
ORD105492,CUST13916,PROD1316,Home & Kitchen,451.31,1.0,5.0,,13.34,49.18,13.34,451.31,440.285246
ORD106825,CUST11893,PROD1047,Toys,373.16,,1.0,Good value for money.,25.3,28.9,25.3,,
ORD108531,CUST11885,PROD2310,Home & Kitchen,470.12,2.0,5.0,Quality could be better.,38.89,82.59,38.89,940.24,657.170664
ORD100320,CUST13175,PROD1801,Clothing,30.52,4.0,,,42.92,42.01,42.92,122.08,111.693264
ORD101371,CUST14135,PROD1823,Electronics,416.97,4.0,5.0,Quality could be better.,42.24,114.83,42.24,1667.88,1078.197488
ORD104042,CUST10193,PROD1866,Electronics,288.21,3.0,2.0,Good value for money.,17.98,50.88,17.98,864.6299999999999,760.0495259999999
ORD105610,CUST11681,PROD1764,Books,86.95,2.0,1.0,Quality could be better.,34.36,64.52,34.36,173.9,178.66796
ORD106277,CUST10435,PROD1468,Beauty,404.53,3.0,5.0,Not as described.,15.64,93.77,15.64,1213.59,1117.554524
ORD100907,CUST14916,PROD2707,Electronics,97.41,1.0,,Fast delivery and great packaging.,3.05,57.05,3.05,97.41,151.488995
ORD107251,CUST14550,PROD2908,Sports,44.45,4.0,,"Excellent product, highly recommend.",35.08,69.14,35.08,177.8,184.56776
ORD103950,CUST14545,PROD2519,Grocery,431.09,4.0,5.0,Fast delivery and great packaging.,0.49,126.03,0.49,1724.36,1841.940636
ORD105746,CUST11340,PROD2112,Grocery,100.43,1.0,,Exceeded expectations.,20.46,43.3,20.46,100.43,123.182022
ORD109794,CUST13504,PROD2341,Electronics,115.41,3.0,,Not as described.,16.47,30.69,16.47,346.23,319.895919
ORD108142,CUST12059,PROD2294,Grocery,342.23,2.0,,Quality could be better.,34.67,62.69,34.67,684.46,509.847718
ORD106067,CUST12857,PROD2581,Home & Kitchen,439.22,3.0,4.0,Exceeded expectations.,38.31,75.17,38.31,1317.66,888.034454
ORD109734,CUST13430,PROD2556,Home & Kitchen,177.99,2.0,5.0,"Excellent product, highly recommend.",15.2,90.55,15.2,355.98,392.42104
ORD107403,CUST11969,PROD2401,Beauty,98.85,1.0,,Terrible experience.,40.58,68.42,40.58,98.85,127.15667
ORD109255,CUST14729,PROD2099,Sports,289.31,2.0,3.0,Fast delivery and great packaging.,14.7,122.69,14.7,578.62,616.25286
ORD100926,CUST12336,,Sports,226.13,4.0,3.0,Exceeded expectations.,22.32,25.11,22.32,904.52,727.741136
ORD108922,CUST13686,PROD1891,,51.79,2.0,1.0,Terrible experience.,36.35,76.13,36.35,103.58,142.05867
ORD100015,CUST13385,PROD1292,Home & Kitchen,,2.0,,Will buy again.,34.65,69.69,34.65,,
ORD100143,CUST10709,PROD1386,Beauty,126.18,3.0,,Average product.,49.37,104.19,49.37,378.54,295.844802
ORD102363,CUST14621,PROD2167,Sports,121.77,3.0,2.0,Exceeded expectations.,11.26,145.62,11.26,365.31,469.796094
ORD100129,,PROD2283,Electronics,78.88,1.0,,Fast delivery and great packaging.,33.12,86.35,33.12,78.88,139.104944
ORD101161,CUST12681,PROD1855,Sports,389.05,1.0,2.0,Average product.,30.48,148.29,30.48,389.05,418.75756
ORD107146,CUST11353,PROD2152,Home & Kitchen,256.6,4.0,2.0,Terrible experience.,45.75,59.29,45.75,1026.4,616.1120000000001
ORD107445,CUST11951,PROD1096,Clothing,331.18,2.0,,Exceeded expectations.,7.82,24.01,7.82,662.36,634.573448
ORD109923,CUST10594,PROD1915,Electronics,378.49,,4.0,Fast delivery and great packaging.,37.59,41.54,37.59,,
ORD108107,CUST11699,,Books,372.27,1.0,,Good value for money.,28.41,71.37,28.41,372.27,337.878093
ORD107515,CUST10915,PROD1983,Home & Kitchen,,2.0,2.0,Quality could be better.,13.73,61.12,13.73,,
ORD105458,CUST14270,PROD2058,Clothing,340.33,4.0,,Fast delivery and great packaging.,23.72,32.62,23.72,1361.32,1071.034896
ORD106715,CUST10065,PROD2375,Clothing,352.33,2.0,3.0,"Excellent product, highly recommend.",16.69,76.25,16.69,704.66,663.302246
ORD105308,CUST13985,PROD2663,Toys,273.23,3.0,3.0,Fast delivery and great packaging.,28.97,63.96,28.97,819.69,646.1858070000001
ORD101876,CUST14146,PROD1377,Toys,317.83,2.0,2.0,,44.45,35.94,44.45,635.66,389.04913
ORD102488,,PROD2503,Sports,,4.0,,Quality could be better.,28.47,58.5,28.47,,
ORD109388,CUST14879,PROD1970,Toys,297.88,4.0,,Not as described.,31.59,135.24,31.59,1191.52,950.358832
ORD104479,CUST10912,PROD1307,Books,420.73,1.0,5.0,"Excellent product, highly recommend.",25.94,59.27,25.94,420.73,370.862638
ORD101182,CUST12711,PROD2161,Electronics,309.14,3.0,,Good value for money.,2.56,112.81,2.56,927.42,1016.488048
ORD107453,,PROD2138,Toys,294.95,1.0,,Quality could be better.,11.64,99.57,11.64,294.95,360.18782
ORD110434,CUST10011,PROD1915,Sports,395.92,1.0,4.0,Exceeded expectations.,24.6,75.53,24.6,395.92,374.05368
ORD101170,CUST14889,PROD2793,Toys,13.35,2.0,3.0,Good value for money.,15.51,51.07,15.51,26.7,73.62883
ORD110403,CUST11677,PROD2339,Beauty,255.27,4.0,3.0,Five stars!,9.09,67.97,9.09,1021.08,996.233828
ORD102182,CUST10714,,Clothing,482.52,3.0,3.0,,25.21,96.97,25.21,1447.56,1179.600124
ORD105550,CUST12181,PROD1789,Sports,259.38,3.0,,Exceeded expectations.,16.14,65.6,16.14,778.14,718.148204
ORD103371,CUST11946,,Electronics,197.59,2.0,3.0,Five stars!,12.91,47.94,12.91,395.18,392.102262
ORD108938,CUST14302,PROD2025,Toys,127.07,3.0,,Quality could be better.,23.2,35.14,23.2,381.21,327.90928
ORD101859,CUST13022,PROD1996,Grocery,23.77,2.0,,Five stars!,6.66,134.37,6.66,47.54,178.743836
ORD108450,CUST11377,PROD1112,Books,191.59,2.0,,"Excellent product, highly recommend.",46.39,77.24,46.39,383.18,282.662798
ORD105820,CUST13153,PROD1896,Toys,167.71,1.0,,Fast delivery and great packaging.,43.39,101.28,43.39,167.71,196.220631
ORD106475,CUST10413,PROD1838,Sports,381.46,1.0,1.0,Good value for money.,35.38,83.75,35.38,381.46,330.249452
ORD109420,CUST13629,PROD1808,Grocery,32.51,,2.0,Will buy again.,5.31,133.43,5.31,,
ORD107463,CUST11030,PROD1844,Sports,109.87,4.0,1.0,Not as described.,38.79,91.1,38.79,439.48,360.10570800000005
ORD103588,CUST11822,PROD2831,Sports,346.74,3.0,,Fast delivery and great packaging.,40.4,82.5,40.4,1040.22,702.47112
ORD106859,CUST10501,,Toys,238.05,4.0,4.0,"Excellent product, highly recommend.",38.39,140.2,38.39,952.2,726.85042
ORD103121,CUST10413,PROD1453,Sports,,3.0,,Will buy again.,5.7,113.56,5.7,,
ORD100387,CUST14799,PROD2760,Sports,247.06,1.0,,Average product.,32.2,34.5,32.2,247.06,202.00668
ORD101311,CUST10704,,,263.3,4.0,2.0,"Excellent product, highly recommend.",41.72,43.1,41.72,1053.2,656.9049600000001
ORD101032,CUST11792,PROD1815,Sports,460.91,1.0,1.0,Good value for money.,28.87,122.33,28.87,460.91,450.175283
ORD108828,CUST10481,PROD1086,Sports,51.97,2.0,2.0,Not as described.,32.32,128.66,32.32,103.94,199.006592
ORD107230,CUST13969,PROD2361,Beauty,208.52,1.0,,Terrible experience.,22.92,90.87,22.92,208.52,251.597216
ORD104936,CUST14319,PROD1888,Books,354.25,1.0,,Fast delivery and great packaging.,26.44,92.08,26.44,354.25,352.6663
ORD100931,CUST11865,PROD2081,Beauty,5.65,1.0,2.0,Average product.,1.72,102.15,1.72,5.65,107.70282
ORD106752,CUST13783,PROD1968,Sports,30.54,4.0,,Good value for money.,31.95,77.09,31.95,122.16,160.21988
ORD104019,CUST10504,PROD2655,Books,234.15,3.0,3.0,Exceeded expectations.,4.07,108.43,4.07,702.45,782.290285
ORD100691,,PROD2257,Beauty,26.02,4.0,2.0,Terrible experience.,21.75,34.1,21.75,104.08,115.5426
ORD108818,CUST11186,PROD2478,Beauty,102.03,4.0,1.0,Terrible experience.,14.63,144.97,14.63,408.12,493.382044
ORD108832,CUST14477,PROD2855,Clothing,274.0,3.0,,,27.27,117.52,27.27,822.0,715.3606
ORD100829,CUST10723,PROD1350,Grocery,175.0,1.0,,Quality could be better.,6.67,102.05,6.67,175.0,265.3775
ORD103498,CUST12635,PROD2748,Grocery,390.78,1.0,2.0,Average product.,34.58,61.12,34.58,390.78,316.768276
ORD102081,CUST12964,PROD2996,Grocery,7.58,4.0,2.0,Quality could be better.,39.75,40.92,39.75,30.32,59.1878
ORD109819,CUST10755,PROD2985,Clothing,113.19,4.0,3.0,"Excellent product, highly recommend.",8.17,73.21,8.17,452.76,488.979508
ORD110395,,PROD2903,Electronics,209.93,1.0,,Terrible experience.,5.22,106.0,5.22,209.93,304.971654
ORD100044,CUST12824,PROD2419,Electronics,310.06,,,Will buy again.,7.28,102.38,7.28,,
ORD103939,CUST12504,,Books,,3.0,5.0,Quality could be better.,43.86,69.74,43.86,,
ORD106424,CUST12911,PROD2954,Toys,182.84,3.0,,Not as described.,26.41,99.73,26.41,548.52,503.385868
ORD105603,CUST12668,PROD2601,Home & Kitchen,160.82,3.0,2.0,Not as described.,23.36,125.79,23.36,482.46,495.547344
ORD104319,CUST11094,PROD1288,Clothing,394.13,4.0,3.0,Terrible experience.,5.34,23.42,5.34,1576.52,1515.753832
ORD102965,CUST13158,PROD2772,Grocery,496.99,3.0,,Average product.,32.48,78.58,32.48,1490.97,1085.282944
ORD103969,CUST12294,PROD2395,Beauty,276.12,4.0,4.0,Not as described.,43.4,118.61,43.4,1104.48,743.7456800000001
ORD101187,CUST11762,PROD2590,Toys,174.54,2.0,1.0,Fast delivery and great packaging.,41.41,91.0,41.41,349.08,295.525972
ORD109869,CUST14760,PROD2983,Electronics,34.67,4.0,,Will buy again.,31.3,104.69,31.3,138.68,199.96316
ORD106483,CUST10579,PROD1999,Grocery,222.16,2.0,2.0,Fast delivery and great packaging.,3.76,87.17,3.76,444.32,514.783568
ORD100284,CUST11069,PROD2289,Grocery,466.47,2.0,2.0,Exceeded expectations.,5.62,148.94,5.62,932.94,1029.448772
ORD109780,CUST10901,PROD1613,Beauty,249.09,1.0,,Terrible experience.,2.47,27.1,2.47,249.09,270.037477
ORD104159,CUST13940,PROD1552,Toys,467.52,2.0,,Will buy again.,12.87,83.84,12.87,935.04,898.540352
ORD103092,CUST13234,PROD1406,Clothing,477.3,4.0,,Fast delivery and great packaging.,6.78,31.88,6.78,1909.2,1811.6362400000005
ORD106954,CUST10066,PROD2063,Clothing,477.32,4.0,,Not as described.,13.0,40.77,13.0,1909.28,1701.8436
ORD104556,CUST13289,PROD2805,Home & Kitchen,167.86,4.0,,Will buy again.,19.25,69.79,19.25,671.44,611.9778
ORD105584,CUST12977,PROD2793,Clothing,163.05,2.0,,Will buy again.,47.15,40.22,47.15,326.1,212.56385000000003
ORD104323,CUST12323,PROD2167,Beauty,288.79,3.0,1.0,Good value for money.,30.52,145.28,30.52,866.3700000000001,747.233876
ORD106718,CUST14090,PROD1459,Home & Kitchen,415.69,3.0,,Terrible experience.,41.75,143.08,41.75,1247.07,869.4982749999999
ORD106502,CUST11168,PROD2415,Home & Kitchen,139.76,,,Exceeded expectations.,35.52,63.69,35.52,,
ORD103364,CUST12841,PROD1658,Grocery,284.99,2.0,1.0,Five stars!,5.63,103.17,5.63,569.98,641.060126
ORD101404,CUST11704,PROD2259,Clothing,166.29,1.0,4.0,Will buy again.,36.8,89.39,36.8,166.29,194.48528
ORD103195,CUST12671,PROD1027,Home & Kitchen,391.27,1.0,,Fast delivery and great packaging.,13.75,126.03,13.75,391.27,463.500375
ORD106264,CUST14625,PROD2012,Sports,133.64,1.0,,"Excellent product, highly recommend.",31.96,101.57,31.96,133.64,192.498656
ORD100969,CUST12935,PROD1406,Grocery,421.97,2.0,,Good value for money.,17.05,20.03,17.05,843.94,720.0782300000001
ORD103734,CUST11341,PROD2176,Beauty,244.66,3.0,3.0,Not as described.,49.88,119.21,49.88,733.98,487.080776
ORD100925,CUST10950,PROD2876,Toys,224.43,4.0,3.0,Exceeded expectations.,13.18,117.09,13.18,897.72,896.4905040000001
ORD110456,CUST13495,PROD2529,Beauty,474.56,,,Quality could be better.,13.96,86.26,13.96,,
ORD107834,CUST14752,PROD1707,Grocery,202.99,3.0,,Five stars!,46.53,137.38,46.53,608.97,462.996259
ORD104725,CUST13076,PROD2925,Beauty,304.92,2.0,2.0,Exceeded expectations.,1.23,138.1,1.23,609.84,740.438968
ORD106870,CUST13417,PROD2035,Home & Kitchen,191.66,4.0,,"Excellent product, highly recommend.",34.83,88.11,34.83,766.64,587.729288
ORD102851,CUST11774,PROD1894,Clothing,453.02,1.0,1.0,Not as described.,36.27,99.04,36.27,453.02,387.749646
ORD109090,CUST10911,PROD1114,Toys,366.22,1.0,,Will buy again.,41.82,149.55,41.82,366.22,362.616796
ORD106322,CUST13044,PROD1847,Electronics,124.15,2.0,,Good value for money.,48.72,58.85,48.72,248.3,186.17824
ORD107847,CUST11736,PROD1871,Home & Kitchen,330.49,3.0,,Quality could be better.,48.78,62.2,48.78,991.47,570.030934
ORD109772,CUST11690,PROD1537,Sports,377.93,1.0,3.0,Fast delivery and great packaging.,3.26,43.76,3.26,377.93,409.369482
ORD108812,CUST12850,PROD1255,Sports,369.17,4.0,2.0,Exceeded expectations.,41.09,136.46,41.09,1476.68,1006.372188
ORD104471,CUST11520,PROD2566,Grocery,316.97,4.0,4.0,"Excellent product, highly recommend.",32.32,116.78,32.32,1267.88,974.881184
ORD109591,CUST13588,PROD2521,Home & Kitchen,295.01,2.0,,Quality could be better.,32.37,33.73,32.37,590.02,432.760526
ORD104348,CUST13865,PROD1311,Books,78.12,2.0,,"Excellent product, highly recommend.",6.42,147.63,6.42,156.24,293.839392
ORD109893,CUST12838,PROD1691,Books,362.31,1.0,3.0,Terrible experience.,32.51,115.03,32.51,362.31,359.553019
ORD108861,CUST13309,PROD1550,Home & Kitchen,458.65,3.0,4.0,Exceeded expectations.,49.12,130.57,49.12,1375.9499999999998,830.65336
ORD103626,CUST12120,PROD1193,,,1.0,5.0,Will buy again.,45.59,26.26,45.59,,
ORD101789,CUST13485,PROD2964,Home & Kitchen,163.73,4.0,,Will buy again.,21.96,85.64,21.96,654.92,596.739568
ORD109128,CUST11642,PROD1840,Electronics,104.76,2.0,,Will buy again.,2.0,110.82,2.0,209.52,316.1496
ORD102059,CUST13287,PROD2793,Home & Kitchen,387.13,4.0,3.0,"Excellent product, highly recommend.",18.11,90.58,18.11,1548.52,1358.663028
ORD108331,CUST12587,PROD1256,Home & Kitchen,372.38,2.0,2.0,Good value for money.,41.32,106.66,41.32,744.76,543.685168
ORD102076,CUST12946,PROD2157,Grocery,274.71,3.0,4.0,Good value for money.,35.07,126.32,35.07,824.1299999999999,661.4276089999998
ORD104013,CUST11167,PROD1135,Electronics,15.39,3.0,1.0,"Excellent product, highly recommend.",22.97,68.66,22.97,46.17,104.224751
ORD101902,CUST10444,PROD2324,Books,103.91,3.0,4.0,Will buy again.,2.76,130.33,2.76,311.73,433.45625200000006
ORD104686,CUST11636,PROD1198,Electronics,347.67,2.0,2.0,Quality could be better.,21.34,41.18,21.34,695.34,588.1344439999999
ORD106803,CUST13385,PROD2728,Sports,491.38,2.0,2.0,Fast delivery and great packaging.,23.45,55.22,23.45,982.76,807.52278
ORD104922,CUST13982,PROD2491,Sports,,1.0,,Exceeded expectations.,46.43,25.63,46.43,,
ORD108310,CUST10956,PROD2333,Sports,37.31,3.0,,Not as described.,32.05,67.38,32.05,111.93,143.43643500000002
ORD100075,CUST11076,PROD1874,Home & Kitchen,362.75,2.0,1.0,Quality could be better.,15.58,69.39,15.58,725.5,681.8571
ORD102345,CUST11404,PROD1394,Toys,279.77,3.0,5.0,Will buy again.,26.27,124.69,26.27,839.31,743.513263
ORD106692,CUST10954,PROD1698,Toys,171.38,1.0,4.0,"Excellent product, highly recommend.",3.3,104.91,3.3,171.38,270.63446
ORD100430,CUST12427,PROD1459,Books,78.43,1.0,,"Excellent product, highly recommend.",48.63,76.77,48.63,78.43,117.059491
ORD104586,CUST12967,PROD1475,Books,285.26,4.0,,Good value for money.,18.0,104.77,18.0,1141.04,1040.4228
ORD105483,CUST12962,PROD2101,Toys,362.46,4.0,5.0,Fast delivery and great packaging.,23.89,26.86,23.89,1449.84,1130.3332239999995
ORD106025,CUST10888,PROD1161,Electronics,422.02,4.0,5.0,Terrible experience.,17.76,43.44,17.76,1688.08,1431.716992
ORD106148,CUST12131,PROD1562,Books,447.87,1.0,1.0,Terrible experience.,34.13,101.5,34.13,447.87,396.511969
ORD105733,CUST12212,PROD2603,Home & Kitchen,405.67,2.0,1.0,,33.11,103.38,33.11,811.34,646.085326
